query_id,method,subset,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,map@10
Q008337,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008338,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008339,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008340,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008341,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008342,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008343,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008344,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008345,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008346,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008347,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008348,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008349,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q008350,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008351,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008352,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008353,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008355,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008356,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008359,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008360,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008361,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008362,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008364,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008365,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008366,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008367,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008368,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008369,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008370,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008371,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q008372,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008373,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008374,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008375,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q008376,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q008377,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008379,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008380,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008381,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008382,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008383,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008384,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008385,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008386,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008387,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008388,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008390,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008391,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008392,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008394,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008395,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008396,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008397,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008398,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008399,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q008400,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008401,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008402,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008403,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008404,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008405,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008406,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008407,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008408,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008409,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q008410,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008411,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008412,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008413,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008414,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008415,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008416,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008418,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008419,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q008420,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008421,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008422,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008423,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008424,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008425,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008426,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008427,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008428,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008429,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6240505200038379,0.45
Q008430,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008431,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008432,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008433,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q008434,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008435,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008436,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008437,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008438,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008439,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008440,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008441,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008442,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008444,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008445,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008446,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008448,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008449,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008450,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008451,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008452,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008454,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008455,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008456,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q008457,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008458,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008459,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008460,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q008463,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008464,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008465,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008466,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008467,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008468,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q008469,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008470,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008471,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008473,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008474,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008477,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008478,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008479,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008480,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008481,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008482,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008483,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008484,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008485,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008486,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008487,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008488,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008489,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008490,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008491,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q008492,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008493,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008494,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008495,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008496,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008497,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008498,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008499,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008500,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008501,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008502,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008503,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008504,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008505,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008507,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008508,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008509,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008510,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008511,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008512,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008513,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008514,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008515,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008516,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008517,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008518,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008519,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008520,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008521,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008522,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008523,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008524,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008525,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008526,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008527,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008528,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008529,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008530,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008532,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008533,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q008534,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008535,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008536,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008537,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008539,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008540,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008541,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008542,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008543,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008544,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008545,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q008546,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008547,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q008548,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008549,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008550,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008551,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q008552,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008553,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008554,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008555,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008556,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008557,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008558,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q008560,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008561,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008562,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008563,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008564,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008565,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008566,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008567,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q008569,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008570,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008571,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q008572,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008573,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q008574,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008575,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008576,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008577,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q008578,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q008579,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008580,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q008581,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008582,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q008583,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008584,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q008585,MiniLM-BiEncoder,strict,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q008586,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q008588,MiniLM-BiEncoder,strict,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q008589,MiniLM-BiEncoder,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
