query_id,predicted_attack_id,predicted_technique_name,predicted_score,is_relevant,source_name,source_type,query_text,relevant_attack_ids,relevant_names
Q014612,T1600.001,Reduce Key Space,-7.2832841873168945,False,Stuxnet,malware,Stuxnet. Stuxnet reduces the integrity level of objects to allow write actions.,"[""T1685""]","[""Disable or Modify Tools""]"
Q014613,T1053.007,Container Orchestration Job,-4.284758567810059,False,Stuxnet,malware,Stuxnet. Stuxnet schedules a network job to execute two minutes after host infection.,"[""T1053.005""]","[""Scheduled Task""]"
Q014614,T1552.002,Credentials in Registry,-0.6336966753005981,False,Stuxnet,malware,Stuxnet. Stuxnet searches the Registry for indicators of security programs.,"[""T1012""]","[""Query Registry""]"
Q014615,T1659,Content Injection,0.24831999838352203,False,Stuxnet,malware,Stuxnet. Stuxnet sends compromised victim information via HTTP.,"[""T1041""]","[""Exfiltration Over C2 Channel""]"
Q014616,T1027.013,Encrypted/Encoded File,-3.6094605922698975,False,Stuxnet,malware,Stuxnet. Stuxnet transforms encrypted binary data into an ASCII string in order to use it as a URL parameter value.,"[""T1132.001""]","[""Standard Encoding""]"
Q014617,T1053.002,At,-0.3914531469345093,False,Stuxnet,malware,Stuxnet. Stuxnet used MS10-073 and an undisclosed Task Scheduler vulnerability to escalate privileges on local Windows machines.,"[""T1068""]","[""Exploitation for Privilege Escalation""]"
Q014619,T1553.004,Install Root Certificate,-3.3658218383789062,False,Stuxnet,malware,Stuxnet. Stuxnet used a digitally signed driver with a compromised Realtek certificate.,"[""T1553.002""]","[""Code Signing""]"
Q014621,T1090,Proxy,-0.7848809361457825,False,Stuxnet,malware,Stuxnet. Stuxnet uses HTTP to communicate with a command and control server.,"[""T1071.001""]","[""Web Protocols""]"
Q014624,T1652,Device Driver Discovery,-7.402589321136475,False,Stuxnet,malware,Stuxnet. Stuxnet uses a driver to scan for specific filesystem driver objects.,"[""T1083""]","[""File and Directory Discovery""]"
Q014625,T1102.001,Dead Drop Resolver,-6.694493293762207,False,Stuxnet,malware,Stuxnet. Stuxnet uses an RPC server that contains a file dropping routine and support for payload version updates for P2P communications within a victim network.,"[""T1570""]","[""Lateral Tool Transfer""]"
Q014628,T1600.001,Reduce Key Space,-7.23599910736084,False,Stuxnet,malware,Stuxnet. Stuxnet uses the SetSecurityDescriptorDacl API to reduce object integrity levels.,"[""T1106""]","[""Native API""]"
Q014631,T1218.013,Mavinject,-0.5939298868179321,False,Sykipot,malware,"Sykipot. Sykipot injects itself into running instances of outlook.exe, iexplore.exe, or firefox.exe.","[""T1055.001""]","[""Dynamic-link Library Injection""]"
Q014639,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,2.576913595199585,False,Sykipot,malware,Sykipot. Sykipot uses SSL for encrypting C2 communications.,"[""T1573.002""]","[""Asymmetric Cryptography""]"
Q014641,T1574.011,Services Registry Permissions Weakness,-0.058574870228767395,False,SynAck,malware,SynAck. SynAck can manipulate Registry keys.,"[""T1112""]","[""Modify Registry""]"
Q014642,T1497.003,Time Based Checks,-5.573573112487793,False,SynAck,malware,SynAck. SynAck checks its directory location in an attempt to avoid launching in a sandbox.,"[""T1083"", ""T1497.001""]","[""File and Directory Discovery"", ""System Checks""]"
Q014645,T1685.001,Disable or Modify Windows Event Log,0.6398292779922485,False,SynAck,malware,SynAck. SynAck enumerates Registry keys associated with event logs.,"[""T1012""]","[""Query Registry""]"
Q014647,T1526,Cloud Service Discovery,-3.311032772064209,False,SynAck,malware,SynAck. SynAck enumerates all running services.,"[""T1007""]","[""System Service Discovery""]"
Q014648,T1592.002,Software,-5.869157314300537,False,SynAck,malware,"SynAck. SynAck gathers computer names, OS version info, and also checks installed keyboard layouts to estimate if it has been launched from a certain list of countries.","[""T1082""]","[""System Information Discovery""]"
Q014649,T1592,Gather Victim Host Information,0.44836366176605225,False,SynAck,malware,SynAck. SynAck gathers user names from infected hosts.,"[""T1033""]","[""System Owner/User Discovery""]"
Q014651,T1574.013,KernelCallbackTable,-2.0785393714904785,False,SynAck,malware,SynAck. SynAck parses the export tables of system DLLs to locate and call various Windows API functions.,"[""T1106""]","[""Native API""]"
Q014652,T1027.008,Stripped Payloads,-0.8262428045272827,False,SynAck,malware,SynAck. SynAck payloads are obfuscated prior to compilation to inhibit analysis and/or reverse engineering.,"[""T1027""]","[""Obfuscated Files or Information""]"
Q014654,T1012,Query Registry,-3.6633143424987793,False,Sys10,malware,"Sys10. Sys10 collects the computer name, OS versioning information, and OS install date and sends the information to the C2.","[""T1082""]","[""System Information Discovery""]"
Q014655,T1033,System Owner/User Discovery,-0.9756216406822205,False,Sys10,malware,Sys10. Sys10 collects the group name of the logged-in user and sends it to the C2.,"[""T1069.001""]","[""Local Groups""]"
Q014656,T1590.005,IP Addresses,-0.23075595498085022,False,Sys10,malware,Sys10. Sys10 collects the local IP address of the victim and sends it to the C2.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q014657,T1102,Web Service,0.5614679455757141,False,Sys10,malware,Sys10. Sys10 uses HTTP for C2.,"[""T1071.001""]","[""Web Protocols""]"
Q014658,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,-0.7384487390518188,False,Sys10,malware,Sys10. Sys10 uses an XOR 0x1 loop to encrypt its C2 domain.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014659,T1041,Exfiltration Over C2 Channel,-6.951873302459717,False,SysUpdate,malware,SysUpdate. SysUpdate can call the `GetNetworkParams` API as part of its C2 establishment process.,"[""T1106""]","[""Native API""]"
Q014660,T1592,Gather Victim Host Information,-1.7902905941009521,False,SysUpdate,malware,SysUpdate. SysUpdate can collect a list of services on a victim machine.,"[""T1007""]","[""System Service Discovery""]"
Q014662,T1082,System Information Discovery,0.17474335432052612,False,SysUpdate,malware,SysUpdate. SysUpdate can collect a system's drive information.,"[""T1680""]","[""Local Storage Discovery""]"
Q014664,T1592.002,Software,1.8045822381973267,False,SysUpdate,malware,SysUpdate. SysUpdate can collect information and files from a compromised host.,"[""T1005""]","[""Data from Local System""]"
Q014665,T1087,Account Discovery,-0.2560979127883911,False,SysUpdate,malware,SysUpdate. SysUpdate can collect the username from a compromised host.,"[""T1033""]","[""System Owner/User Discovery""]"
Q014666,T1592,Gather Victim Host Information,-1.9888842105865479,False,SysUpdate,malware,SysUpdate. SysUpdate can collected the IP address and domain name of a compromised host.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q014667,T1583.002,DNS Server,-2.5488362312316895,False,SysUpdate,malware,SysUpdate. SysUpdate can contact the DNS server operated by Google as part of its C2 establishment process.,"[""T1016.001""]","[""Internet Connection Discovery""]"
Q014669,T1543,Create or Modify System Process,2.3127565383911133,False,SysUpdate,malware,SysUpdate. SysUpdate can create a service to establish persistence.,"[""T1543.003""]","[""Windows Service""]"
Q014670,T1602.002,Network Device Configuration Dump,-1.3325886726379395,False,SysUpdate,malware,SysUpdate. SysUpdate can delete its configuration file from the targeted system.,"[""T1070.004""]","[""File Deletion""]"
Q014673,T1055.001,Dynamic-link Library Injection,1.9233890771865845,False,SysUpdate,malware,SysUpdate. SysUpdate can load DLLs through vulnerable legitimate executables.,"[""T1574.001""]","[""DLL""]"
Q014674,T1543.002,Systemd Service,-2.1226794719696045,False,SysUpdate,malware,SysUpdate. SysUpdate can manage services and processes.,"[""T1569.002""]","[""Service Execution""]"
Q014675,T1039,Data from Network Shared Drive,0.8118023872375488,False,SysUpdate,malware,SysUpdate. SysUpdate can search files on a compromised host.,"[""T1083""]","[""File and Directory Discovery""]"
Q014676,T1602.002,Network Device Configuration Dump,-3.5386476516723633,False,SysUpdate,malware,SysUpdate. SysUpdate can store its encoded configuration file within Software\Classes\scConfig in either HKEY_LOCAL_MACHINE or HKEY_CURRENT_USER .,"[""T1027.011""]","[""Fileless Storage""]"
Q014677,T1546.003,Windows Management Instrumentation Event Subscription,2.424846649169922,False,SysUpdate,malware,SysUpdate. SysUpdate can use WMI for execution on a compromised host.,"[""T1047""]","[""Windows Management Instrumentation""]"
Q014679,T1546.001,Change Default File Association,-3.4102489948272705,False,SysUpdate,malware,SysUpdate. SysUpdate can write its configuration file to Software\Classes\scConfig in either HKEY_LOCAL_MACHINE or HKEY_CURRENT_USER .,"[""T1112""]","[""Modify Registry""]"
Q014680,T1055.014,VDSO Hijacking,-9.38014030456543,False,SysUpdate,malware,SysUpdate. SysUpdate has been packed with VMProtect.,"[""T1027.002""]","[""Software Packing""]"
Q014681,T1649,Steal or Forge Authentication Certificates,0.3170296549797058,False,SysUpdate,malware,SysUpdate. SysUpdate has been signed with stolen digital certificates.,"[""T1553.002""]","[""Code Signing""]"
Q014683,T1543.002,Systemd Service,-0.8426070213317871,False,SysUpdate,malware,"SysUpdate. SysUpdate has named their unit configuration file similarly to other unit files residing in the same directory, `/usr/lib/systemd/system/`, to appear benign.","[""T1036.004""]","[""Masquerade Task or Service""]"
Q014687,T1132.002,Non-Standard Encoding,2.2284493446350098,False,SysUpdate,malware,SysUpdate. SysUpdate has used Base64 to encode its C2 traffic.,"[""T1132.001""]","[""Standard Encoding""]"
Q014688,T1001,Data Obfuscation,1.1986048221588135,False,SysUpdate,malware,SysUpdate. SysUpdate has used DES to encrypt all C2 communications.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014689,T1583.002,DNS Server,-1.770092248916626,False,SysUpdate,malware,SysUpdate. SysUpdate has used DNS TXT requests as for its C2 communication.,"[""T1071.004""]","[""DNS""]"
Q014690,T1071.004,DNS,-4.0497589111328125,False,SystemBC,malware,SystemBC. SystemBC has checked if the last characters of DNS server names end in .bit before initializing C2 communication. SystemBC has identified running processes associated with anti-virus solutions to include `a2guard.exe` to determine whether it executes or not.,"[""T1480""]","[""Execution Guardrails""]"
Q014691,T1033,System Owner/User Discovery,-0.7969829440116882,False,SystemBC,malware,SystemBC. SystemBC has collected the Windows account username on the victim machine.,"[""T1087.001""]","[""Local Account""]"
Q014692,T1033,System Owner/User Discovery,-0.6135033369064331,False,SystemBC,malware,"SystemBC. SystemBC has collected username , build number and serial number, then sent the information to the C2 server. SystemBC has also gathered device name, operating system, and processor type.","[""T1082""]","[""System Information Discovery""]"
Q014693,T1003.007,Proc Filesystem,-1.9650993347167969,False,SystemBC,malware,"SystemBC. SystemBC has downloaded a text file into memory and set the area of memory via the VirtualProtect call. Then, SystemBC has executed the file via the CreateThread call.","[""T1620""]","[""Reflective Code Loading""]"
Q014695,T1560.003,Archive via Custom Method,-4.100872993469238,False,SystemBC,malware,SystemBC. SystemBC has encoded with XOR and encrypted with RC4 its beacon.,"[""T1001""]","[""Data Obfuscation""]"
Q014696,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,0.5234940648078918,False,SystemBC,malware,SystemBC. SystemBC has encrypted its C2 traffic with RC4.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014698,T1216.002,SyncAppvPublishingServer,1.015330195426941,False,SystemBC,malware,SystemBC. SystemBC has leveraged VBScript to execute malicious code.,"[""T1059.005""]","[""Visual Basic""]"
Q014701,T1001,Data Obfuscation,2.766777992248535,False,SystemBC,malware,"SystemBC. SystemBC has the ability to decrypt RC4 encrypted packets and to decode obfuscated data before C2 communication. Additionally, SystemBC has decrypted its config file that was encoded with XOR and a hardcoded 40-byte key.","[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014703,T1102.001,Dead Drop Resolver,0.6770361661911011,False,SystemBC,malware,SystemBC. SystemBC has used DNS servers to resolve .bit domains to C2 infrastructure.,"[""T1071.004""]","[""DNS""]"
Q014704,T1202,Indirect Command Execution,1.0326550006866455,False,SystemBC,malware,"SystemBC. SystemBC has used `cmd.exe` to execute VBS scripts, BAT scripts and CMD scripts.","[""T1059.003""]","[""Windows Command Shell""]"
Q014706,T1090,Proxy,1.244253158569336,False,SystemBC,malware,"SystemBC. SystemBC has used multiple proxy layers, such as SOCKS5 and Tor, for C2 communication. SystemBC has also leveraged Tor for encrypting and concealing C2 traffic. The server component of SystemBC has used SOCKS5 for C2 communication.","[""T1090.003""]","[""Multi-hop Proxy""]"
Q014707,T1132.002,Non-Standard Encoding,-2.779890775680542,False,SystemBC,malware,"SystemBC. SystemBC has used raw TCP on non-standard ports, such as 4044, for C2 communications and for HTTP communications, which include downloading binaries.","[""T1095""]","[""Non-Application Layer Protocol""]"
Q014710,T1095,Non-Application Layer Protocol,-0.6520674228668213,False,SystemBC,malware,SystemBC. The server component of SystemBC has used various TCP ports for C2 communication.,"[""T1571""]","[""Non-Standard Port""]"
Q014711,T1091,Replication Through Removable Media,-3.8026158809661865,False,T9000,malware,"T9000. During the T9000 installation process, it drops a copy of the legitimate Microsoft binary igfxtray.exe. The executable contains a side-loading weakness which is used to load a portion of the malware.","[""T1574.001""]","[""DLL""]"
Q014715,T1590.005,IP Addresses,1.2466742992401123,False,T9000,malware,T9000. T9000 gathers and beacons the MAC and IP addresses during installation.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q014719,T1016.001,Internet Connection Discovery,-0.7657862901687622,False,T9000,malware,T9000. T9000 performs checks for various antivirus and security products during installation.,"[""T1518.001""]","[""Security Software Discovery""]"
Q014720,T1025,Data from Removable Media,-0.9950926303863525,False,T9000,malware,"T9000. T9000 searches removable storage devices for files with a pre-defined list of file extensions (e.g. * .doc, *.ppt, *.xls, *.docx, *.pptx, *.xlsx). Any matching files are encrypted and written to a local user directory.","[""T1119""]","[""Automated Collection""]"
Q014721,T1025,Data from Removable Media,4.052050590515137,False,T9000,malware,T9000. T9000 searches through connected drives for removable storage devices.,"[""T1120""]","[""Peripheral Device Discovery""]"
Q014725,T1080,Taint Shared Content,-0.7268683314323425,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE can delete files from a compromised host.,"[""T1070.004""]","[""File Deletion""]"
Q014726,T1102,Web Service,-6.637423515319824,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE can download additional modules from its C2 server.,"[""T1105""]","[""Ingress Tool Transfer""]"
Q014727,T1059.012,Hypervisor CLI,-1.5215353965759277,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE can enable Windows CLI access and execute files.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014728,T1055.013,Process Doppelgänging,-5.2606706619262695,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE can execute FileRecvWriteRand to append random bytes to the end of a file received from C2.,"[""T1027.001""]","[""Binary Padding""]"
Q014731,T1102.003,One-Way Communication,-2.9269371032714844,False,TAINTEDSCRIBE,malware,"TAINTEDSCRIBE. TAINTEDSCRIBE can randomly pick one of five hard-coded IP addresses for C2 communication; if one of the IP fails, it will wait 60 seconds and then try another IP address.","[""T1008""]","[""Fallback Channels""]"
Q014732,T1080,Taint Shared Content,-0.7523636221885681,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE can use DirectoryList to enumerate files in a specified directory.,"[""T1083""]","[""File and Directory Discovery""]"
Q014733,T1080,Taint Shared Content,-2.4353809356689453,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE can use DriveList to retrieve drive information.,"[""T1680""]","[""Local Storage Discovery""]"
Q014734,T1550.004,Web Session Cookie,-0.8726043105125427,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE has used FakeTLS for session authentication.,"[""T1001.003""]","[""Protocol or Service Impersonation""]"
Q014735,T1027.015,Compression,-4.610808372497559,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE has used FileReadZipSend to compress a file and send to C2.,"[""T1560""]","[""Archive Collected Data""]"
Q014736,T1573,Encrypted Channel,-5.104728698730469,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. TAINTEDSCRIBE uses a Linear Feedback Shift Register (LFSR) algorithm for network encryption.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014737,T1654,Log Enumeration,-6.1404547691345215,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. The TAINTEDSCRIBE command and execution module can perform target system enumeration.,"[""T1018""]","[""Remote System Discovery""]"
Q014738,T1218.007,Msiexec,-6.257068157196045,False,TAINTEDSCRIBE,malware,TAINTEDSCRIBE. The TAINTEDSCRIBE main executable has disguised itself as Microsoft’s Narrator.,"[""T1036.005""]","[""Match Legitimate Resource Name or Location""]"
Q014739,T1132.002,Non-Standard Encoding,0.5533896088600159,False,TAMECAT,malware,TAMECAT. TAMECAT has encoded C2 traffic with Base64.,"[""T1132.001""]","[""Standard Encoding""]"
Q014740,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,-0.4224392771720886,False,TAMECAT,malware,TAMECAT. TAMECAT has used AES to encrypt C2 traffic.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014741,T1102.003,One-Way Communication,-2.313410758972168,False,TAMECAT,malware,TAMECAT. TAMECAT has used HTTP for C2 communications.,"[""T1071.001""]","[""Web Protocols""]"
Q014743,T1518.001,Security Software Discovery,-5.422565460205078,False,TAMECAT,malware,TAMECAT. TAMECAT has used VBScript to query anti-virus products.,"[""T1059.005""]","[""Visual Basic""]"
Q014744,T1047,Windows Management Instrumentation,2.371393918991089,False,TAMECAT,malware,TAMECAT. TAMECAT has used Windows Management Instrumentation (WMI) to check for anti-virus products.,"[""T1518.001""]","[""Security Software Discovery""]"
Q014746,T1202,Indirect Command Execution,-0.19251739978790283,False,TAMECAT,malware,TAMECAT. TAMECAT has used `cmd.exe` to run the `curl` command.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014748,T1543.003,Windows Service,-1.4158837795257568,False,TDTESS,malware,"TDTESS. After creating a new service for persistence, TDTESS sets the file creation time for the service to the creation time of the victim's legitimate svchost.exe file.","[""T1070.006""]","[""Timestomp""]"
Q014749,T1543,Create or Modify System Process,-0.9675989151000977,False,TDTESS,malware,"TDTESS. If running as administrator, TDTESS installs itself as a new service named bmwappushservice to establish persistence.","[""T1543.003""]","[""Windows Service""]"
Q014750,T1547.015,Login Items,-2.703077793121338,False,TDTESS,malware,TDTESS. TDTESS creates then deletes log files during installation of itself as a service.,"[""T1070.004""]","[""File Deletion""]"
Q014752,T1059.004,Unix Shell,-5.814975738525391,False,TDTESS,malware,TDTESS. TDTESS provides a reverse shell on the victim.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014753,T1027.009,Embedded Payloads,-5.493556022644043,False,TEARDROP,malware,TEARDROP. TEARDROP checked that HKU\SOFTWARE\Microsoft\CTF existed before decoding its embedded payload.,"[""T1012""]","[""Query Registry""]"
Q014754,T1036.008,Masquerade File Type,-1.8255281448364258,False,TEARDROP,malware,"TEARDROP. TEARDROP created and read from a file with a fake JPG header, and its payload was encrypted with a simple rotating XOR cipher.","[""T1027""]","[""Obfuscated Files or Information""]"
Q014755,T1080,Taint Shared Content,-7.041110038757324,False,TEARDROP,malware,TEARDROP. TEARDROP files had names that resembled legitimate Window file and directory names.,"[""T1036.005""]","[""Match Legitimate Resource Name or Location""]"
Q014756,T1543.003,Windows Service,1.4670076370239258,False,TEARDROP,malware,TEARDROP. TEARDROP modified the Registry to create a Windows service for itself on a compromised host.,"[""T1112""]","[""Modify Registry""]"
Q014758,T1560.003,Archive via Custom Method,-3.8345673084259033,False,TEARDROP,malware,TEARDROP. TEARDROP was decoded using a custom rolling XOR algorithm to execute a customized Cobalt Strike payload.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014760,T1567.003,Exfiltration to Text Storage Sites,-1.5025370121002197,False,TEXTMATE,malware,TEXTMATE. TEXTMATE uses DNS TXT records for C2.,"[""T1071.004""]","[""DNS""]"
Q014761,T1001,Data Obfuscation,-2.2919836044311523,False,THINCRUST,malware,THINCRUST. THINCRUST can deobfuscate RSA encrypted C2 commands received through the DEVICEID cookie.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014762,T1001,Data Obfuscation,-4.501482963562012,False,THINCRUST,malware,THINCRUST. THINCRUST can process RSA encryted C2 commands.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014763,T1102.002,Bidirectional Communication,-1.5839087963104248,False,THINCRUST,malware,THINCRUST. THINCRUST can use HTTP POST requests in C2 communications.,"[""T1071.001""]","[""Web Protocols""]"
Q014765,T1665,Hide Infrastructure,-10.385208129882812,False,THINCRUST,malware,"THINCRUST. THINCRUST can use the Django python module ""django.views.decorators.csrf” along with the decorator “csrf_exempt” within victim firewalls to disable cross-site request forgery protections.","[""T1686""]","[""Disable or Modify System Firewall""]"
Q014766,T1027.016,Junk Code Insertion,-2.8882250785827637,False,TINYTYPHON,malware,TINYTYPHON. TINYTYPHON has used XOR with 0x90 to obfuscate its configuration file.,"[""T1027.013""]","[""Encrypted/Encoded File""]"
Q014768,T1039,Data from Network Shared Drive,-8.493623733520508,False,TINYTYPHON,malware,"TINYTYPHON. TINYTYPHON searches through the drive containing the OS, then all drive letters C through to Z, for documents matching certain extensions.","[""T1083""]","[""File and Directory Discovery""]"
Q014769,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,-6.714771747589111,False,TINYTYPHON,malware,"TINYTYPHON. When a document is found matching one of the extensions in the configuration, TINYTYPHON uploads it to the C2 server.","[""T1020""]","[""Automated Exfiltration""]"
Q014772,T1546.012,Image File Execution Options Injection,-2.31577730178833,False,TONESHELL,malware,TONESHELL. TONESHELL has an exception handler that executes when ESET antivirus applications `ekrn.exe` and `egui.exe` are not found and directly injects its code into waitfor.exe using Native Windows API including `WriteProcessMemory` and `CreateRemoteThreadEx`.,"[""T1480""]","[""Execution Guardrails""]"
Q014775,T1546.012,Image File Execution Options Injection,-8.178801536560059,False,TONESHELL,malware,TONESHELL. TONESHELL has checked for the presence of ESET antivirus applications `ekrn.exe` and `egui.exe`.,"[""T1518.001""]","[""Security Software Discovery""]"
Q014776,T1622,Debugger Evasion,-3.956496000289917,False,TONESHELL,malware,TONESHELL. TONESHELL has checked the process name and process path to ensure it matches the expected one prior to triggering a custom exception handler. TONESHELL has also searched for running antivirus processes to include ESET’s antivirus associated executables ekrn.exe and egui.exe.,"[""T1057""]","[""Process Discovery""]"
Q014782,T1027.004,Compile After Delivery,-1.9615520238876343,False,TONESHELL,malware,TONESHELL. TONESHELL has decoded its payload prior to execution.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014783,T1129,Shared Modules,-5.037442207336426,False,TONESHELL,malware,TONESHELL. TONESHELL has deleted payload files received from the C2 server.,"[""T1070.004""]","[""File Deletion""]"
Q014784,T1027.004,Compile After Delivery,-0.8570044636726379,False,TONESHELL,malware,TONESHELL. TONESHELL has encoded a payload with a random 32-byte key using XOR. TONESHELL has also encoded payloads with a 256-byte key using XOR.,"[""T1132.002""]","[""Non-Standard Encoding""]"
Q014788,T1497.003,Time Based Checks,-0.9508923292160034,False,TONESHELL,malware,TONESHELL. TONESHELL has leveraged `GetForegroundWindow` to detect virtualization or sandboxes by calling the API twice and comparing each window handle.,"[""T1497.002""]","[""User Activity Based Checks""]"
Q014791,T1087,Account Discovery,-3.291781425476074,False,TONESHELL,malware,TONESHELL. TONESHELL has obtained the username from an infected host.,"[""T1033""]","[""System Owner/User Discovery""]"
Q014795,T1564.011,Ignore Process Interrupts,-2.7645211219787598,False,TONESHELL,malware,TONESHELL. TONESHELL has the ability to pause operations for a specified duration prior to follow-on execution of activities.,"[""T1678""]","[""Delay Execution""]"
Q014796,T1087,Account Discovery,-8.17782974243164,False,TONESHELL,malware,TONESHELL. TONESHELL has the ability to retrieve the name of the infected machine.,"[""T1082""]","[""System Information Discovery""]"
Q014797,T1129,Shared Modules,-0.6109219789505005,False,TONESHELL,malware,TONESHELL. TONESHELL has used DLL injection to execute payloads received from the C2 server.,"[""T1055.001""]","[""Dynamic-link Library Injection""]"
Q014798,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,-1.4698225259780884,False,TONESHELL,malware,TONESHELL. TONESHELL has used RC4 encryption in C2 communications. TONESHELL variants used a randomly generated variable length (0x20 - 0x200 bytes) rolling XOR key to encrypt and decrypt network packets.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014800,T1497.003,Time Based Checks,0.17226088047027588,False,TONESHELL,malware,TONESHELL. TONESHELL has used `GetForegroundWindow` to detect virtualization or sandboxes by calling the API twice and comparing each window handle.,"[""T1010""]","[""Application Window Discovery""]"
Q014801,T1027,Obfuscated Files or Information,-1.6217284202575684,False,TONESHELL,malware,TONESHELL. TONESHELL has used randomized padding to obfuscate payloads.,"[""T1027.001""]","[""Binary Padding""]"
Q014803,T1553.003,SIP and Trust Provider Hijacking,-1.7284648418426514,False,TONESHELL,malware,TONESHELL. TONESHELL has used valid legitimate digital signatures and certificates to evade detection.,"[""T1553.002""]","[""Code Signing""]"
Q014804,T1132.002,Non-Standard Encoding,-3.1688005924224854,False,TONESHELL,malware,TONESHELL. TONESHELL has utilized HTTP for a C2 protocol through HTTP POST. TONESHELL has also utilized HTTPS for C2.,"[""T1071.001""]","[""Web Protocols""]"
Q014806,T1205.002,Socket Filters,-6.347645282745361,False,TONESHELL,malware,TONESHELL. TONESHELL has utilized TCP-based reverse shells.,"[""T1095""]","[""Non-Application Layer Protocol""]"
Q014810,T1087.004,Cloud Account,-0.34485605359077454,False,TONESHELL,malware,TONESHELL. TONESHELL included functionality to retrieve a list of user accounts.,"[""T1087""]","[""Account Discovery""]"
Q014814,T1055.011,Extra Window Memory Injection,-4.318894386291504,False,TRAILBLAZE,malware,TRAILBLAZE. TRAILBLAZE has injected a hook into an existing process to load BRUSHFIRE in the spaces allocated memory to include the Ivanti Connect Secure (ICS) web process named `web`.,"[""T1055.012""]","[""Process Hollowing""]"
Q014816,T1485,Data Destruction,-6.165397644042969,False,TRAILBLAZE,malware,TRAILBLAZE. TRAILBLAZE has the ability to delete temporary files and contents in specified directories to cover its tracks.,"[""T1070.004""]","[""File Deletion""]"
Q014817,T1036,Masquerading,-4.9327168464660645,False,TRANSLATEXT,malware,TRANSLATEXT. TRANSLATEXT has been named `GoogleTranslate.crx` to masquerade as a legitimate Chrome extension.,"[""T1036.005""]","[""Match Legitimate Resource Name or Location""]"
Q014819,T1041,Exfiltration Over C2 Channel,-2.0732967853546143,False,TRANSLATEXT,malware,TRANSLATEXT. TRANSLATEXT has exfiltrated collected email addresses to the C2 server.,"[""T1114""]","[""Email Collection""]"
Q014820,T1567.003,Exfiltration to Text Storage Sites,-5.376623153686523,False,TRANSLATEXT,malware,"TRANSLATEXT. TRANSLATEXT has exfiltrated updated cookies from Google, Naver, Kakao or Daum to the C2 server.","[""T1539""]","[""Steal Web Session Cookie""]"
Q014821,T1547.014,Active Setup,-2.71340012550354,False,TRANSLATEXT,malware,"TRANSLATEXT. TRANSLATEXT has modified the following registry key to install itself as the value, granting permission to install specified extensions: ` HKCU\Software\Policies\Google\Chrome\ExtensionInstallForcelist`.","[""T1112""]","[""Modify Registry""]"
Q014822,T1176.001,Browser Extensions,-5.359792232513428,False,TRANSLATEXT,malware,TRANSLATEXT. TRANSLATEXT has queried the following registry key to check for installed Chrome extensions: ` HKCU\Software\Policies\Google\Chrome\ExtensionInstallForcelist `.,"[""T1012""]","[""Query Registry""]"
Q014823,T1684.002,Email Spoofing,-4.480863571166992,False,TRANSLATEXT,malware,"TRANSLATEXT. TRANSLATEXT has redirected clients to legitimate Gmail, Naver or Kakao pages if the clients connect with no parameters.","[""T1205""]","[""Traffic Signaling""]"
Q014825,T1056.001,Keylogging,-0.5745250582695007,False,TRANSLATEXT,malware,"TRANSLATEXT. TRANSLATEXT has the ability to capture credentials, cookies, browser screenshots, etc. and to exfiltrate data.","[""T1176.001""]","[""Browser Extensions""]"
